,uk,es,it,de,en,fr,ru
common sense,0.0,0.0,210.0,291.0,0.0,0.0,0.0
pooh,0.0,0.0,210.0,758.0,0.0,50.0,0.0
battalionazov,0.0,0.0,333.0,0.0,0.0,56.0,0.0
disdain,0.0,0.0,209.0,0.0,0.0,0.0,0.0
first of may,0.0,0.0,209.0,0.0,0.0,0.0,0.0
rovello,0.0,0.0,209.0,0.0,0.0,0.0,0.0
arrived,0.0,0.0,209.0,0.0,0.0,119.0,0.0
melons shame,0.0,0.0,209.0,0.0,0.0,0.0,0.0
den,0.0,0.0,267.0,0.0,1378.0,0.0,0.0
pathetic,0.0,0.0,208.0,0.0,0.0,516.0,0.0
webitaliarete,0.0,0.0,208.0,0.0,0.0,0.0,0.0
wear and tear,0.0,0.0,208.0,0.0,0.0,0.0,0.0
schroeder,0.0,0.0,208.0,8937.0,0.0,0.0,0.0
pigs,0.0,0.0,207.0,0.0,0.0,0.0,0.0
scholar,0.0,0.0,207.0,0.0,3479.0,0.0,0.0
toto,0.0,0.0,207.0,0.0,0.0,0.0,0.0
gaffe,0.0,0.0,207.0,0.0,1385.0,0.0,0.0
covidgoodbye,0.0,0.0,207.0,0.0,0.0,0.0,0.0
disarray,0.0,0.0,206.0,0.0,704.0,0.0,0.0
dnepr,0.0,0.0,206.0,214.0,0.0,0.0,0.0
matteomessinadenaro,0.0,0.0,206.0,0.0,0.0,0.0,0.0
i adore,0.0,0.0,205.0,0.0,0.0,0.0,0.0
siberio,0.0,0.0,205.0,0.0,0.0,0.0,0.0
rebirth,0.0,0.0,205.0,0.0,0.0,0.0,0.0
5 may,0.0,0.0,205.0,0.0,0.0,0.0,0.0
you will be,0.0,0.0,205.0,0.0,0.0,0.0,0.0
sea ​​me,0.0,0.0,205.0,0.0,0.0,0.0,0.0
gandhi,0.0,0.0,205.0,0.0,2211.0,0.0,0.0
17 may,0.0,0.0,204.0,0.0,0.0,0.0,0.0
drifts,0.0,0.0,204.0,0.0,0.0,0.0,0.0
may 1,0.0,0.0,204.0,0.0,0.0,0.0,0.0
companion,0.0,0.0,204.0,0.0,1058.0,256.0,28.0
may 11th,0.0,0.0,204.0,0.0,0.0,0.0,0.0
caseback,0.0,0.0,203.0,0.0,0.0,0.0,0.0
ragged,0.0,0.0,203.0,0.0,0.0,0.0,0.0
nasa,0.0,0.0,203.0,203.0,7565.0,189.0,77.0
naples,0.0,0.0,203.0,0.0,0.0,55.0,0.0
badness,0.0,0.0,203.0,0.0,0.0,0.0,0.0
illiterate,0.0,0.0,202.0,0.0,0.0,0.0,0.0
megaphone,0.0,0.0,282.0,0.0,0.0,0.0,47.0
sixteen hundred,0.0,0.0,202.0,0.0,0.0,0.0,0.0
sounds cool,0.0,0.0,202.0,0.0,0.0,0.0,0.0
preparatory,0.0,0.0,201.0,0.0,0.0,0.0,0.0
floris,0.0,0.0,201.0,0.0,0.0,0.0,0.0
handle,0.0,0.0,266.0,792.0,1979.0,296.0,0.0
trent,0.0,0.0,200.0,0.0,0.0,0.0,0.0
sailor man,0.0,0.0,200.0,0.0,0.0,0.0,0.0
trashy,0.0,0.0,200.0,0.0,0.0,0.0,0.0
crimeaisukraine,0.0,0.0,200.0,357.0,7717.0,111.0,0.0
falseflag,0.0,0.0,200.0,0.0,2949.0,0.0,0.0
leash,0.0,0.0,199.0,0.0,0.0,0.0,0.0
vucic,0.0,0.0,199.0,0.0,1869.0,0.0,0.0
jug,0.0,0.0,198.0,0.0,0.0,0.0,0.0
angela,0.0,0.0,198.0,885.0,1489.0,0.0,0.0
ceased,0.0,0.0,283.0,0.0,0.0,0.0,0.0
squared,0.0,0.0,197.0,0.0,0.0,0.0,0.0
shoah,0.0,0.0,197.0,0.0,0.0,519.0,0.0
i photograph,0.0,0.0,197.0,0.0,0.0,0.0,0.0
necktie,0.0,0.0,197.0,0.0,0.0,0.0,0.0
matteosalvino,0.0,0.0,197.0,0.0,0.0,0.0,0.0
artifice,0.0,0.0,197.0,0.0,0.0,235.0,43.0
alibi,0.0,0.0,196.0,0.0,0.0,102.0,0.0
antics,0.0,0.0,196.0,0.0,0.0,0.0,0.0
conservatory,0.0,0.0,196.0,0.0,0.0,0.0,0.0
lucarelle,0.0,0.0,196.0,0.0,0.0,0.0,0.0
vlad,0.0,0.0,196.0,163.0,0.0,288.0,69.0
crotone,0.0,0.0,196.0,0.0,0.0,0.0,0.0
scudetto,0.0,0.0,195.0,0.0,0.0,0.0,0.0
10 may,0.0,0.0,195.0,0.0,0.0,0.0,0.0
sit,0.0,0.0,360.0,0.0,0.0,0.0,0.0
born/,0.0,0.0,195.0,0.0,0.0,0.0,0.0
fruit salad,0.0,0.0,194.0,0.0,0.0,0.0,0.0
homophobic,0.0,0.0,194.0,0.0,0.0,77.0,0.0
elysium,0.0,0.0,194.0,0.0,0.0,1659.0,0.0
i walk,0.0,0.0,194.0,0.0,0.0,0.0,0.0
exhibitions,0.0,0.0,194.0,0.0,0.0,0.0,0.0
baltice,0.0,0.0,194.0,0.0,0.0,0.0,0.0
parliamentaryly,0.0,0.0,193.0,0.0,0.0,0.0,0.0
socialmedia,0.0,0.0,193.0,0.0,19961.0,200.0,0.0
guaranteed,0.0,0.0,193.0,0.0,0.0,0.0,0.0
6 may,0.0,0.0,193.0,0.0,0.0,0.0,0.0
squareclean,0.0,0.0,193.0,0.0,0.0,0.0,0.0
lackey,0.0,0.0,192.0,0.0,1270.0,123.0,0.0
you will do,0.0,0.0,191.0,0.0,0.0,0.0,0.0
borgonovo,0.0,0.0,281.0,0.0,0.0,0.0,0.0
audition,0.0,0.0,191.0,0.0,0.0,0.0,0.0
giulia,0.0,0.0,191.0,0.0,0.0,0.0,0.0
stronghold,0.0,0.0,191.0,0.0,3497.0,0.0,28.0
bills out of control,0.0,0.0,191.0,0.0,0.0,0.0,0.0
nafoarticle5,0.0,0.0,191.0,0.0,2258.0,61.0,0.0
marathonian,0.0,0.0,190.0,0.0,0.0,0.0,0.0
nullity,0.0,0.0,190.0,0.0,0.0,140.0,0.0
irruption,0.0,0.0,190.0,0.0,0.0,126.0,0.0
patrician,0.0,0.0,190.0,0.0,0.0,0.0,0.0
they would,0.0,0.0,189.0,0.0,0.0,0.0,0.0
mgr,0.0,0.0,189.0,0.0,0.0,86.0,0.0
fckptn,0.0,0.0,189.0,6214.0,4726.0,60.0,0.0
25 april,0.0,0.0,189.0,0.0,0.0,0.0,0.0
fifths,0.0,0.0,189.0,0.0,0.0,0.0,0.0
sloviansk,0.0,0.0,189.0,226.0,1433.0,424.0,0.0
extraordinary,0.0,0.0,189.0,0.0,0.0,116.0,0.0
quirinal,0.0,0.0,189.0,0.0,0.0,0.0,0.0
partition,0.0,0.0,189.0,0.0,715.0,265.0,0.0
clandestine,0.0,0.0,188.0,0.0,0.0,144.0,0.0
i distinguish,0.0,0.0,188.0,0.0,0.0,0.0,0.0
taipeo,0.0,0.0,188.0,0.0,0.0,0.0,0.0
dry,0.0,0.0,187.0,0.0,0.0,0.0,0.0
radiator,0.0,0.0,187.0,0.0,0.0,56.0,0.0
little theatre,0.0,0.0,186.0,0.0,0.0,0.0,0.0
imprisonment,0.0,0.0,355.0,0.0,1880.0,121.0,0.0
smes,0.0,0.0,186.0,0.0,0.0,0.0,0.0
survived,0.0,0.0,259.0,0.0,0.0,0.0,0.0
humility,0.0,0.0,186.0,166.0,881.0,123.0,0.0
dazed,0.0,0.0,186.0,0.0,0.0,0.0,0.0
semi-final,0.0,0.0,186.0,0.0,0.0,0.0,33.0
here she is,0.0,0.0,186.0,0.0,0.0,0.0,0.0
soloviev,0.0,0.0,186.0,0.0,0.0,0.0,0.0
walnuts,0.0,0.0,186.0,0.0,0.0,0.0,0.0
anti-americanism,0.0,0.0,185.0,435.0,0.0,65.0,0.0
zelenskyj,0.0,0.0,185.0,4985.0,0.0,0.0,0.0
assist,0.0,0.0,185.0,0.0,1089.0,0.0,0.0
banned,0.0,0.0,185.0,0.0,0.0,154.0,0.0
rite,0.0,0.0,185.0,0.0,0.0,0.0,47.0
ergo,0.0,0.0,184.0,345.0,0.0,0.0,0.0
amazement,0.0,0.0,184.0,0.0,0.0,0.0,0.0
giggino,0.0,0.0,184.0,0.0,0.0,0.0,0.0
propublic,0.0,0.0,184.0,0.0,0.0,0.0,0.0
we'll fantasize,0.0,0.0,184.0,0.0,0.0,0.0,0.0
josep,0.0,0.0,183.0,0.0,1592.0,0.0,48.0
wager,0.0,0.0,183.0,0.0,0.0,0.0,0.0
kharkhiv,0.0,0.0,322.0,0.0,2304.0,0.0,0.0
casus,0.0,0.0,183.0,0.0,0.0,0.0,0.0
pricecapo,0.0,0.0,183.0,0.0,0.0,0.0,0.0
board of directors,0.0,0.0,182.0,0.0,0.0,0.0,0.0
ravenna,0.0,0.0,182.0,0.0,0.0,0.0,0.0
just do it,0.0,0.0,181.0,0.0,0.0,0.0,0.0
white zone,0.0,0.0,181.0,0.0,0.0,0.0,0.0
waste-to-energy plant,0.0,0.0,181.0,0.0,0.0,0.0,0.0
quill,0.0,0.0,181.0,0.0,0.0,0.0,0.0
puglia,0.0,0.0,355.0,0.0,0.0,0.0,0.0
gianmaria,0.0,0.0,181.0,0.0,0.0,0.0,0.0
hinge,0.0,0.0,180.0,0.0,0.0,0.0,0.0
columbus,0.0,0.0,180.0,0.0,957.0,0.0,0.0
i praise,0.0,0.0,180.0,0.0,0.0,0.0,0.0
tgcom24,0.0,0.0,180.0,0.0,0.0,0.0,0.0
boldrino,0.0,0.0,180.0,0.0,0.0,0.0,0.0
speculator,0.0,0.0,180.0,0.0,0.0,91.0,0.0
kfor,0.0,0.0,180.0,0.0,787.0,0.0,0.0
montecitorio,0.0,0.0,179.0,0.0,0.0,0.0,0.0
left-handed,0.0,0.0,179.0,0.0,0.0,0.0,0.0
strawman,0.0,0.0,179.0,0.0,0.0,0.0,0.0
pluralism,0.0,0.0,178.0,0.0,0.0,86.0,0.0
snowden,0.0,0.0,178.0,0.0,1350.0,175.0,0.0
visabanforrussian,0.0,0.0,178.0,573.0,6076.0,0.0,0.0
ukrainewarnewso,0.0,0.0,178.0,0.0,0.0,0.0,0.0
pci,0.0,0.0,177.0,0.0,0.0,0.0,0.0
contender,0.0,0.0,177.0,0.0,779.0,0.0,0.0
possessed,0.0,0.0,177.0,0.0,0.0,0.0,0.0
they rear,0.0,0.0,177.0,0.0,0.0,0.0,0.0
zelenskiwarcriminal,0.0,0.0,177.0,0.0,0.0,0.0,0.0
russiatoday,0.0,0.0,177.0,208.0,888.0,113.0,0.0
giannimorando,0.0,0.0,177.0,0.0,0.0,0.0,0.0
psalm,0.0,0.0,177.0,0.0,1195.0,0.0,71.0
mute,0.0,0.0,176.0,0.0,0.0,0.0,216.0
parachutist,0.0,0.0,176.0,0.0,0.0,205.0,0.0
italiote,0.0,0.0,176.0,0.0,0.0,0.0,0.0
denialism,0.0,0.0,176.0,0.0,0.0,0.0,0.0
until the end,0.0,0.0,176.0,0.0,0.0,0.0,0.0
lombardy,0.0,0.0,231.0,0.0,0.0,0.0,0.0
raiplay,0.0,0.0,175.0,0.0,0.0,0.0,0.0
vnl,0.0,0.0,175.0,0.0,0.0,0.0,0.0
i'm,0.0,0.0,328.0,0.0,0.0,0.0,0.0
liberation day,0.0,0.0,175.0,0.0,0.0,0.0,0.0
squalor,0.0,0.0,174.0,0.0,0.0,0.0,28.0
dishonor,0.0,0.0,174.0,0.0,0.0,284.0,0.0
mister,0.0,0.0,174.0,22126.0,995.0,0.0,66.0
shivers,0.0,0.0,174.0,0.0,0.0,0.0,0.0
taranto,0.0,0.0,173.0,0.0,0.0,0.0,0.0
i point it out,0.0,0.0,173.0,0.0,0.0,0.0,0.0
camphor,0.0,0.0,173.0,0.0,0.0,0.0,0.0
i believe,0.0,0.0,173.0,0.0,0.0,0.0,0.0
urssre,0.0,0.0,173.0,0.0,0.0,0.0,0.0
northstream,0.0,0.0,173.0,306.0,0.0,136.0,0.0
military expenses,0.0,0.0,172.0,0.0,0.0,0.0,0.0
wildmoss,0.0,0.0,172.0,0.0,0.0,0.0,0.0
gassmann,0.0,0.0,171.0,0.0,0.0,0.0,0.0
delayed,0.0,0.0,170.0,0.0,0.0,0.0,0.0
i love myself,0.0,0.0,170.0,0.0,0.0,0.0,0.0
ucronatium,0.0,0.0,170.0,0.0,0.0,0.0,0.0
wire transfer,0.0,0.0,170.0,0.0,0.0,0.0,0.0
wage,0.0,0.0,170.0,0.0,5370.0,0.0,0.0
tax evader,0.0,0.0,170.0,0.0,0.0,0.0,0.0
relaunch,0.0,0.0,170.0,0.0,0.0,278.0,0.0
fascina,0.0,0.0,170.0,0.0,0.0,0.0,0.0
foxnews,0.0,0.0,170.0,0.0,2968.0,0.0,0.0
lira,0.0,0.0,170.0,0.0,1158.0,0.0,0.0
collazio,0.0,0.0,170.0,0.0,0.0,0.0,0.0
beaten,0.0,0.0,169.0,0.0,0.0,0.0,0.0
bidenworstpresidentever,0.0,0.0,169.0,0.0,1145.0,0.0,0.0
stick up for,0.0,0.0,169.0,0.0,0.0,0.0,0.0
away,0.0,0.0,169.0,11408.0,0.0,0.0,0.0
big mouth,0.0,0.0,169.0,0.0,0.0,0.0,0.0
nexta,0.0,0.0,169.0,0.0,787.0,0.0,0.0
salesperson,0.0,0.0,168.0,92.0,0.0,0.0,0.0
contraposition,0.0,0.0,168.0,0.0,0.0,0.0,0.0
posture,0.0,0.0,168.0,0.0,1851.0,550.0,0.0
i'll begin,0.0,0.0,168.0,0.0,0.0,0.0,0.0
diktat,0.0,0.0,168.0,0.0,0.0,162.0,0.0
vent,0.0,0.0,168.0,0.0,0.0,0.0,0.0
precisely,0.0,0.0,167.0,0.0,0.0,0.0,0.0
revocation,0.0,0.0,167.0,0.0,0.0,52.0,0.0
i'm shooting,0.0,0.0,167.0,0.0,0.0,0.0,0.0
sparse,0.0,0.0,167.0,0.0,0.0,0.0,0.0
chatter,0.0,0.0,167.0,597.0,732.0,0.0,0.0
political elections2022,0.0,0.0,167.0,0.0,0.0,0.0,0.0
both,0.0,0.0,167.0,0.0,0.0,0.0,0.0
boredom,0.0,0.0,167.0,0.0,0.0,87.0,25.0
liz,0.0,0.0,167.0,0.0,4653.0,0.0,130.0
milik,0.0,0.0,167.0,0.0,0.0,0.0,0.0
zelensko,0.0,0.0,166.0,0.0,0.0,0.0,0.0
sahel,0.0,0.0,166.0,0.0,900.0,700.0,0.0
tore up,0.0,0.0,254.0,0.0,0.0,0.0,0.0
dies,0.0,0.0,166.0,0.0,0.0,0.0,0.0
bakun,0.0,0.0,166.0,0.0,0.0,0.0,0.0
mr.rain,0.0,0.0,166.0,0.0,0.0,0.0,0.0
russiaisanazimafia,0.0,0.0,165.0,94.0,821.0,0.0,0.0
romeo,0.0,0.0,165.0,0.0,0.0,0.0,0.0
rosary,0.0,0.0,164.0,0.0,0.0,0.0,0.0
to stay,0.0,0.0,164.0,0.0,0.0,0.0,0.0
tsunamo,0.0,0.0,164.0,0.0,0.0,0.0,0.0
oppressed,0.0,0.0,164.0,0.0,0.0,81.0,0.0
make me,0.0,0.0,164.0,0.0,0.0,0.0,0.0
short circuit,0.0,0.0,164.0,0.0,0.0,0.0,21.0
sallusta,0.0,0.0,164.0,0.0,0.0,0.0,0.0
omnibus,0.0,0.0,163.0,0.0,0.0,0.0,0.0
ran away,0.0,0.0,163.0,0.0,0.0,0.0,0.0
bills,0.0,0.0,163.0,0.0,0.0,0.0,0.0
giulio,0.0,0.0,163.0,0.0,0.0,0.0,0.0
school report,0.0,0.0,163.0,0.0,0.0,0.0,0.0
tarquinium,0.0,0.0,162.0,0.0,0.0,0.0,0.0
centre-left,0.0,0.0,162.0,0.0,0.0,0.0,0.0
cdm,0.0,0.0,162.0,0.0,0.0,238.0,0.0
kijv,0.0,0.0,162.0,0.0,0.0,0.0,0.0
i write,0.0,0.0,162.0,0.0,0.0,0.0,0.0
databases,0.0,0.0,162.0,0.0,0.0,0.0,0.0
fasco,0.0,0.0,162.0,0.0,0.0,0.0,0.0
allegriout,0.0,0.0,162.0,0.0,0.0,0.0,0.0
fabrizio,0.0,0.0,161.0,0.0,0.0,0.0,0.0
catania,0.0,0.0,264.0,0.0,0.0,0.0,0.0
matters,0.0,0.0,161.0,0.0,0.0,0.0,0.0
salman,0.0,0.0,161.0,0.0,2299.0,95.0,21.0
masonry,0.0,0.0,160.0,0.0,0.0,0.0,0.0
bangladesh,0.0,0.0,160.0,0.0,6715.0,162.0,0.0
i fail,0.0,0.0,160.0,0.0,0.0,0.0,0.0
littleness,0.0,0.0,160.0,0.0,0.0,0.0,0.0
binsalman,0.0,0.0,160.0,0.0,0.0,0.0,0.0
third pole,0.0,0.0,160.0,0.0,0.0,0.0,0.0
tangent,0.0,0.0,159.0,0.0,0.0,0.0,0.0
business suit,0.0,0.0,159.0,0.0,0.0,0.0,0.0
pillon,0.0,0.0,159.0,0.0,0.0,0.0,0.0
dalema,0.0,0.0,159.0,0.0,0.0,0.0,0.0
physicist,0.0,0.0,159.0,0.0,0.0,0.0,22.0
damsel,0.0,0.0,159.0,0.0,0.0,0.0,0.0
ranting,0.0,0.0,158.0,0.0,0.0,0.0,0.0
unite,0.0,0.0,158.0,0.0,729.0,107.0,0.0
mubarak,0.0,0.0,158.0,0.0,824.0,0.0,0.0
theme song,0.0,0.0,158.0,0.0,0.0,0.0,0.0
counter-offensive,0.0,0.0,158.0,95.0,0.0,0.0,0.0
i say,0.0,0.0,158.0,0.0,0.0,0.0,66.0
quack quack,0.0,0.0,157.0,0.0,0.0,0.0,0.0
pertinent,0.0,0.0,157.0,0.0,0.0,0.0,0.0
supportive,0.0,0.0,157.0,0.0,0.0,0.0,0.0
a.d,0.0,0.0,156.0,834.0,0.0,0.0,0.0
mockery,0.0,0.0,156.0,596.0,1213.0,59.0,109.0
equidistant,0.0,0.0,156.0,0.0,0.0,0.0,0.0
openly,0.0,0.0,156.0,0.0,0.0,0.0,0.0
clean it up7,0.0,0.0,156.0,0.0,0.0,0.0,0.0
agreements and disagreements,0.0,0.0,156.0,0.0,0.0,0.0,0.0
brands,0.0,0.0,155.0,157.0,0.0,0.0,0.0
there he is,0.0,0.0,155.0,0.0,0.0,0.0,0.0
newspaperradio,0.0,0.0,155.0,0.0,0.0,0.0,0.0
noantro,0.0,0.0,155.0,0.0,0.0,0.0,0.0
biolab,0.0,0.0,155.0,412.0,10902.0,542.0,0.0
domestic partnership,0.0,0.0,154.0,0.0,0.0,0.0,0.0
lineanotta,0.0,0.0,154.0,0.0,0.0,0.0,0.0
interfax,0.0,0.0,154.0,0.0,1932.0,0.0,35.0
billgates,0.0,0.0,154.0,0.0,0.0,0.0,0.0
provenance,0.0,0.0,154.0,0.0,0.0,0.0,0.0
pelvis,0.0,0.0,154.0,0.0,0.0,0.0,20.0
objector,0.0,0.0,154.0,0.0,0.0,0.0,0.0
indictment,0.0,0.0,154.0,304.0,3411.0,0.0,0.0
darioarkel,0.0,0.0,153.0,0.0,0.0,0.0,0.0
semit,0.0,0.0,153.0,0.0,0.0,0.0,0.0
twenty years,0.0,0.0,153.0,0.0,0.0,0.0,0.0
telcoblog,0.0,0.0,153.0,0.0,0.0,0.0,0.0
excise duty,0.0,0.0,153.0,0.0,0.0,0.0,0.0
brown,0.0,0.0,153.0,364.0,3529.0,53.0,22.0
weak,0.0,0.0,153.0,0.0,0.0,317.0,0.0
messina,0.0,0.0,153.0,0.0,0.0,0.0,0.0
signed up,0.0,0.0,153.0,0.0,0.0,0.0,0.0
poor thing,0.0,0.0,152.0,0.0,0.0,0.0,0.0
emily,0.0,0.0,152.0,0.0,0.0,0.0,0.0
piedmont,0.0,0.0,152.0,0.0,0.0,0.0,0.0
inblu2000,0.0,0.0,152.0,0.0,0.0,0.0,0.0
versailles,0.0,0.0,152.0,104.0,0.0,0.0,23.0
doorman,0.0,0.0,152.0,0.0,0.0,0.0,0.0
alema,0.0,0.0,152.0,0.0,0.0,0.0,0.0
iostochondrago,0.0,0.0,152.0,0.0,0.0,0.0,0.0
forrest,0.0,0.0,152.0,0.0,0.0,0.0,0.0
bersane,0.0,0.0,151.0,0.0,0.0,0.0,0.0
tolstoy,0.0,0.0,151.0,115.0,956.0,93.0,0.0
i enjoy it,0.0,0.0,151.0,0.0,0.0,0.0,0.0
unexpected,0.0,0.0,151.0,0.0,0.0,0.0,0.0
emilia,0.0,0.0,150.0,0.0,0.0,0.0,0.0
ciccio,0.0,0.0,150.0,0.0,0.0,0.0,0.0
reggio,0.0,0.0,150.0,0.0,0.0,0.0,0.0
gretathunberg,0.0,0.0,150.0,0.0,979.0,78.0,0.0
jong,0.0,0.0,208.0,0.0,2006.0,140.0,0.0
serenity,0.0,0.0,149.0,0.0,0.0,81.0,0.0
to hunt,0.0,0.0,149.0,0.0,0.0,0.0,0.0
puppeteer,0.0,0.0,149.0,0.0,0.0,100.0,0.0
altar,0.0,0.0,149.0,0.0,734.0,94.0,0.0
denier,0.0,0.0,241.0,0.0,710.0,58.0,0.0
schwab,0.0,0.0,149.0,261.0,1596.0,494.0,0.0
"""sant""",0.0,0.0,148.0,0.0,0.0,0.0,0.0
earthquake victim,0.0,0.0,148.0,0.0,0.0,0.0,0.0
cartaonu,0.0,0.0,148.0,0.0,0.0,0.0,0.0
headphones,0.0,0.0,148.0,0.0,0.0,0.0,0.0
expensive energy,0.0,0.0,148.0,0.0,0.0,0.0,0.0
colddirect,0.0,0.0,147.0,0.0,0.0,0.0,0.0
to test,0.0,0.0,147.0,0.0,0.0,0.0,0.0
siata,0.0,0.0,147.0,0.0,0.0,0.0,0.0
trousers,0.0,0.0,147.0,784.0,0.0,0.0,98.0
lounge area,0.0,0.0,147.0,0.0,0.0,0.0,0.0
7 february,0.0,0.0,147.0,0.0,0.0,0.0,0.0
usopen,0.0,0.0,147.0,0.0,0.0,164.0,0.0
seaside,0.0,0.0,146.0,0.0,0.0,0.0,0.0
exhausted,0.0,0.0,146.0,0.0,0.0,0.0,0.0
mischief,0.0,0.0,146.0,127.0,0.0,86.0,0.0
shanghao,0.0,0.0,146.0,0.0,0.0,0.0,0.0
braga,0.0,0.0,146.0,0.0,0.0,0.0,0.0
luigidimaio,0.0,0.0,146.0,0.0,0.0,0.0,0.0
notorious,0.0,0.0,146.0,0.0,0.0,0.0,0.0
newyorktimes,0.0,0.0,146.0,91.0,0.0,0.0,0.0
coding,0.0,0.0,146.0,0.0,0.0,0.0,0.0
milosevic,0.0,0.0,146.0,149.0,720.0,56.0,23.0
methane,0.0,0.0,146.0,116.0,863.0,82.0,0.0
abruzzo,0.0,0.0,146.0,0.0,0.0,0.0,0.0
moratto,0.0,0.0,145.0,0.0,0.0,0.0,0.0
bourgeois,0.0,0.0,145.0,0.0,0.0,208.0,0.0
alqaeda,0.0,0.0,145.0,0.0,2191.0,0.0,0.0
buzz,0.0,0.0,145.0,0.0,1087.0,279.0,52.0
benaltrism,0.0,0.0,145.0,0.0,0.0,0.0,0.0
womenwhocode,0.0,0.0,145.0,0.0,892.0,0.0,0.0
eucho,0.0,0.0,145.0,0.0,0.0,0.0,0.0
conscription,0.0,0.0,144.0,401.0,3697.0,247.0,0.0
collaborationism,0.0,0.0,144.0,0.0,0.0,0.0,37.0
humour,0.0,0.0,144.0,0.0,2069.0,0.0,0.0
palm tree,0.0,0.0,144.0,0.0,0.0,0.0,0.0
i throw,0.0,0.0,144.0,0.0,0.0,0.0,0.0
catwalk,0.0,0.0,144.0,0.0,0.0,0.0,0.0
interim,0.0,0.0,144.0,0.0,0.0,120.0,28.0
deputy mayor,0.0,0.0,144.0,0.0,0.0,0.0,0.0
mussulman,0.0,0.0,144.0,0.0,0.0,0.0,0.0
stoves,0.0,0.0,144.0,0.0,0.0,0.0,0.0
armistice,0.0,0.0,144.0,3815.0,0.0,162.0,0.0
davos agenda,0.0,0.0,144.0,0.0,0.0,0.0,0.0
i swim,0.0,0.0,144.0,0.0,0.0,0.0,0.0
succubus,0.0,0.0,143.0,0.0,0.0,0.0,0.0
mortars,0.0,0.0,143.0,0.0,0.0,0.0,0.0
mosco,0.0,0.0,143.0,0.0,0.0,0.0,0.0
anarchist,0.0,0.0,143.0,0.0,1192.0,54.0,0.0
romagna,0.0,0.0,224.0,0.0,0.0,0.0,0.0
today is another day,0.0,0.0,143.0,0.0,0.0,0.0,0.0
accurate,0.0,0.0,143.0,0.0,0.0,0.0,0.0
usa/,0.0,0.0,143.0,0.0,734.0,87.0,0.0
avant-garde,0.0,0.0,143.0,0.0,0.0,69.0,31.0
shootputinian,0.0,0.0,143.0,0.0,0.0,0.0,0.0
decadence,0.0,0.0,143.0,0.0,0.0,565.0,0.0
october 10th,0.0,0.0,143.0,0.0,0.0,0.0,0.0
dozens,0.0,0.0,142.0,0.0,0.0,0.0,0.0
perplexity,0.0,0.0,142.0,0.0,0.0,0.0,0.0
a lot of,0.0,0.0,142.0,0.0,0.0,0.0,0.0
turnout,0.0,0.0,142.0,0.0,995.0,0.0,38.0
renewable,0.0,0.0,142.0,0.0,2413.0,0.0,0.0
explains,0.0,0.0,142.0,0.0,0.0,0.0,0.0
economic,0.0,0.0,142.0,0.0,9633.0,170.0,0.0
украину,0.0,0.0,142.0,0.0,0.0,0.0,0.0
yet another,0.0,0.0,214.0,0.0,0.0,0.0,0.0
basset,0.0,0.0,141.0,0.0,0.0,0.0,0.0
bloggers,0.0,0.0,141.0,266.0,0.0,0.0,0.0
nicola,0.0,0.0,141.0,0.0,0.0,229.0,0.0
scandals,0.0,0.0,141.0,0.0,0.0,0.0,0.0
laden,0.0,0.0,141.0,0.0,1557.0,78.0,0.0
russophile,0.0,0.0,141.0,0.0,0.0,125.0,0.0
chisinau,0.0,0.0,141.0,0.0,0.0,0.0,0.0
nonviolence,0.0,0.0,141.0,0.0,0.0,0.0,0.0
mattia,0.0,0.0,141.0,0.0,0.0,0.0,0.0
mbs,0.0,0.0,140.0,0.0,2809.0,0.0,0.0
eg,0.0,0.0,140.0,0.0,1866.0,0.0,0.0
coat of arms,0.0,0.0,140.0,0.0,0.0,103.0,99.0
prelema,0.0,0.0,140.0,0.0,0.0,0.0,0.0
myanmar,0.0,0.0,140.0,162.0,6617.0,74.0,20.0
dying,0.0,0.0,140.0,0.0,811.0,0.0,0.0
lambrusco,0.0,0.0,140.0,0.0,0.0,0.0,0.0
inhumanity,0.0,0.0,139.0,0.0,1476.0,146.0,24.0
news bulletin,0.0,0.0,139.0,0.0,0.0,0.0,0.0
cul,0.0,0.0,139.0,0.0,0.0,0.0,0.0
savemariupoldonbasandazov,0.0,0.0,139.0,0.0,0.0,0.0,0.0
compactness,0.0,0.0,139.0,0.0,0.0,0.0,0.0
singapore,0.0,0.0,139.0,93.0,11059.0,78.0,31.0
belligerent,0.0,0.0,318.0,0.0,0.0,464.0,0.0
-there,0.0,0.0,139.0,0.0,0.0,120.0,0.0
sergione,0.0,0.0,139.0,0.0,0.0,0.0,0.0
worldwide vision,0.0,0.0,138.0,0.0,0.0,0.0,0.0
lbs,0.0,0.0,138.0,0.0,0.0,0.0,0.0
michele,0.0,0.0,138.0,0.0,0.0,0.0,0.0
ropes,0.0,0.0,138.0,0.0,0.0,0.0,0.0
prone,0.0,0.0,138.0,0.0,0.0,0.0,0.0
pose,0.0,0.0,138.0,0.0,864.0,0.0,40.0
think about it,0.0,0.0,138.0,0.0,0.0,0.0,44.0
disadvantaged,0.0,0.0,138.0,0.0,0.0,0.0,0.0
ukraine️.,0.0,0.0,137.0,758.0,3235.0,0.0,0.0
rugby,0.0,0.0,137.0,0.0,1341.0,130.0,0.0
loopo,0.0,0.0,137.0,0.0,0.0,0.0,0.0
sputnink,0.0,0.0,137.0,0.0,0.0,0.0,0.0
antonella,0.0,0.0,137.0,0.0,0.0,0.0,0.0
